subid,trial,person,role,target,rep_num,age,experiment,utterance,correct
54,17,child,director,H1,2,4,adult-child,i have this and the square with this line and this line like that and this thing that is pointing up and it has this thing and it looks like someone is um it looks like it is someone that's um that is up walking um that is walking with one foot. yeah yeah,TRUE
54,17,parent,matcher,H1,2,4,adult-child,"ok, which one do you have? you only see one foot? so it's not the person who's jumping, it's the one who's walking with one foot ok, so i'm going to pick the one who's not jumping",TRUE
54,18,child,matcher,A1,2,4,adult-child,"no, running",TRUE
54,18,parent,director,A1,2,4,adult-child,"this person is not the one we just picked, it's the other one. it looks like the person walking oh, yeah, running, ok, they look like they're moving pretty fast, can you pick the one who's running?",TRUE
54,19,child,director,I1,2,4,adult-child,i have the same one that we got,TRUE
54,19,parent,matcher,I1,2,4,adult-child,"ok, so which one do you have now? are they holding something? are they holding something? a triangle? i should pick the one holding the triangle?",TRUE
54,20,child,matcher,E1,2,4,adult-child,you mean like this?,TRUE
54,20,parent,director,E1,2,4,adult-child,"alright, can you pick the one who's jumping? not the one who's holding a triangle yeah, the one that's jumping up in the air with their arms out",TRUE
54,21,child,matcher,I1,3,4,adult-child,"no, i don't have a square?",TRUE
54,21,parent,director,I1,3,4,adult-child,"can you pick the one holding the triangle? a square? no, i have the blue box. not the one who's walking, can you pick the one who's holding a triangle?",TRUE
54,22,child,director,K1,3,4,adult-child,it's the same one that i had to press for you. it was the one that's pointing this way uh-huh,TRUE
54,22,parent,matcher,K1,3,4,adult-child,"ok, what should i pick? pick the one who's pointing? okay",TRUE
54,23,parent,director,H1,3,4,adult-child,"alright, can you pick the one with one foot?",TRUE
54,24,child,director,D1,3,4,adult-child,its the person that fell down,TRUE
54,24,parent,matcher,D1,3,4,adult-child,the one who fell down? okay,TRUE
54,25,child,matcher,G1,3,4,adult-child,this one?,TRUE
54,25,parent,director,G1,3,4,adult-child,can you pick the one that has no legs after they fell down? the one not jumping but the one who uh looks like they're sitting on a box,TRUE
54,26,child,director,E1,3,4,adult-child,um it's the one that is doing like this yeah,TRUE
54,26,parent,matcher,E1,3,4,adult-child,"ok, which one do i pick? it's jumping?",TRUE
54,27,parent,director,F1,3,4,adult-child,"alright, can you pick the one who's running?",TRUE
54,28,child,director,B1,3,4,adult-child,the people that's walking,TRUE
54,28,parent,matcher,B1,3,4,adult-child,"ok, which one the person's walking? okay",TRUE
54,29,parent,director,C1,3,4,adult-child,"ok pick the one who's kneeling down, who's down on the ground",TRUE
54,30,child,director,A1,3,4,adult-child,it's the person running,TRUE
54,30,parent,matcher,A1,3,4,adult-child,running?,TRUE
54,31,child,director,G1,4,4,adult-child,the person that fell down now yeah they're sitting on the box,TRUE
54,31,parent,matcher,G1,4,4,adult-child,"alright, which one do i pick? are they sitting on the box? or kneeling down?",TRUE
54,32,parent,director,B1,4,4,adult-child,ok. the one who's walking? pick that one please?,TRUE
54,33,child,director,C1,4,4,adult-child,kneeling down,TRUE
54,33,parent,matcher,C1,4,4,adult-child,"ok, which one? kneeling down? okay",TRUE
54,34,parent,director,E1,4,4,adult-child,"ok, the one who's jumping",TRUE
54,35,child,director,F1,4,4,adult-child,the one who's running,TRUE
54,36,parent,director,A1,4,4,adult-child,the one who's running,TRUE
54,37,child,director,I1,4,4,adult-child,the one that's holding the triangle,TRUE
54,37,parent,matcher,I1,4,4,adult-child,holding the triangle,TRUE
54,38,parent,director,D1,4,4,adult-child,can you pick the person who fell down and lost their head?,TRUE
54,39,child,director,H1,4,4,adult-child,the person that only has one foot,TRUE
54,39,parent,matcher,H1,4,4,adult-child,one foot,TRUE
54,40,parent,director,K1,4,4,adult-child,can you pick the one pointing?,TRUE
55,1,child,matcher,G1,1,4,adult-child,Yeah I have Um I don't I have some I have something I don't know what I have OK You mean the tallest I should push on this one,TRUE
55,1,parent,director,G1,1,4,adult-child,Now I'm the leader now yyy I see something with lots of different shapes but on the very tippy top is a square do you see that one Pick mhm what do you have Yeah I don't know what these things are either we just have to kinda describe them and figure it out so one of them has the um square right on the tippy top and the other one has it kind of in the middle right Why don't you pick the one with the square that's at the very tippy top OK Yes the tallest good one yyy yeah the tall one Yeah push on the tall one,TRUE
55,2,child,director,B1,1,4,adult-child,I have a people I have two peoples I have a person and a cat Um you should pick person because that's in the box Yeah,TRUE
55,2,parent,matcher,B1,1,4,adult-child,Uh huh Oh OK is one person um Uh huh So which one should I pick OK so the person's in the box not the cat with the little tail right OK I pick the person,TRUE
55,3,child,matcher,H1,1,4,adult-child,Mine has the same thing,TRUE
55,3,parent,director,H1,1,4,adult-child,Alright in my box there's those weird shapes again I think one of them is just kinda like a person maybe standing and then the other looks like he's running right Yeah pick the one that's just standing not running,TRUE
55,4,child,director,I1,1,4,adult-child,Um I got somebody holding things And somebody walking Um the one on that the one that's leaving the box is the person handing some holding something,TRUE
55,4,parent,matcher,I1,1,4,adult-child,Yup that's what I got which one is the one with the square around it Uh huh Ok I'll pick that one,TRUE
55,5,parent,director,A1,1,4,adult-child,OK the person in the box is the one that's running not the one that's lying down can you pick the one that's running,TRUE
55,6,child,director,K1,1,4,adult-child,Um I got a cat and somebody running but the cat's in the box,TRUE
55,6,parent,matcher,K1,1,4,adult-child,Mhm OK I'll pick the cat,TRUE
55,7,child,matcher,E1,1,4,adult-child,I got somebody falling um a superhero chasing a bad guy Yeah,TRUE
55,7,parent,director,E1,1,4,adult-child,Yeah Yeah that's kind of what I see you know what the so wait do you see one guy running and one guy that looks kind of like a superhero with a big cape OK pick the guy with the cape,TRUE
55,8,child,director,D1,1,4,adult-child,Um I have someone laying down inside the box,TRUE
55,8,parent,matcher,D1,1,4,adult-child,OK I'll pick the one laying down,TRUE
55,9,child,matcher,F1,1,4,adult-child,OK,TRUE
55,9,parent,director,F1,1,4,adult-child,Ok I've got you know there's a person that's walking he looks kind of sad like he's looking down but don't pick that one pick the one that's like really weird with all those weird shapes,TRUE
55,10,child,director,C1,1,4,adult-child,I got somebody hiding down and somebody holding something Um the one with the one trying to hide,TRUE
55,10,parent,matcher,C1,1,4,adult-child,Yeah Which one has the box around it Mhm yeah I'll pick the hiding one then,TRUE
55,11,child,director,E1,2,4,adult-child,I have one um a superhero in the box and somebody pointing at him,TRUE
55,11,parent,matcher,E1,2,4,adult-child,Uh huh Oh OK so you have the superhero in the box I'll pick the superhero then,TRUE
55,12,child,matcher,D1,2,4,adult-child,Yeah,TRUE
55,12,parent,director,D1,2,4,adult-child,OK so now I've got in the box the guy that's lying down not the superhero that's jumping can you pick the guy that's kind of lying down with his foot up in the air OK,TRUE
55,13,child,director,G1,2,4,adult-child,Um mine is big and there's a cat and the one that has it has this big square Um does the one that doesn't look like a cat Yeah,TRUE
55,13,parent,matcher,G1,2,4,adult-child,Uh has the big square at the top or the one that looks like a cat That one has a circle around it the square around it I mean,TRUE
55,14,parent,director,B1,2,4,adult-child,Alright yyy I've got that person that's looking sad while they're walking their head their head pointed down not the person that's like trying to hide pick the person that's walking that's sad,TRUE
55,15,child,director,A1,2,4,adult-child,No,TRUE
55,15,parent,matcher,A1,2,4,adult-child,Mine is somebody pointing but the one that is running is in the box Oh the one that's running is in the box so I should not pick the one that's pointing right Ok I'll pick the one running,TRUE
55,16,parent,director,I1,2,4,adult-child,OK so what I have is someone holding a triangle not the guy that's jumping like that looks like a superhero with a cape can you pick the guy Can you pick the guy holding a triangle,TRUE
55,17,child,director,H1,2,4,adult-child,Mine the one pointing is in the box but the one superhero that's running running is not in the box,TRUE
55,17,parent,matcher,H1,2,4,adult-child,Mhm Ok so I'll pick the guy that's pointing that's in your box,TRUE
55,18,child,matcher,K1,2,4,adult-child,I have somebody laying down and the cat,TRUE
55,18,parent,director,K1,2,4,adult-child,Alright yyy I've got I think it's that cat so it's the cat that's kinda got his he's on his back two legs and his other legs are up that's the one you should pick Yeah don't pick the one laying down pick the cat,TRUE
55,19,child,director,F1,2,4,adult-child,I have that weird looking guy the guy that's trying to hide The weird one is inside of the box The really weird one,TRUE
55,19,parent,matcher,F1,2,4,adult-child,Yeah Uh huh So wait is the guy that's hiding in the box or the really weird one in the box Ok I'll pick the really weird one,TRUE
55,20,parent,director,C1,2,4,adult-child,Alright yyy I've got the guy hiding now in the box can you pick that not the guy pointing,TRUE
55,21,child,matcher,H1,3,4,adult-child,I have somebody pointing and and I have somebody trying to hide from him,TRUE
55,21,parent,director,H1,3,4,adult-child,Oh Pick the guy pointing because that's who's in my blue box,TRUE
55,22,child,director,C1,3,4,adult-child,Um I have somebody hiding in the box and the one running not in the box,TRUE
55,22,parent,matcher,C1,3,4,adult-child,OK so I'll pick the guy hiding because,TRUE
55,23,parent,director,E1,3,4,adult-child,he's in the box Alright yyy in the box I have that superhero jumping with a cape pick that,TRUE
55,25,parent,director,A1,3,4,adult-child,Alright yyy I've got the guy running but this time it's not the cat it's the guy running but this time his head is pointed up so it's almost like he's running happy can you pick the happy running guy,TRUE
55,26,child,director,I1,3,4,adult-child,The judge is in the box but not the running one,TRUE
55,26,parent,matcher,I1,3,4,adult-child,OK I'll pick the judge the guy that's holding a triangle right,TRUE
55,27,child,matcher,G1,3,4,adult-child,I have the superhero and another weird one,TRUE
55,27,parent,director,G1,3,4,adult-child,In my box is some sort of weird shape not the superhero with the cape the other one that's weird that I don't even know what it looks like but Uh huh Yeah pick the other weird one not the superhero,TRUE
